Date,Open,High,Low,Close,Adj Close,Volume
2008-06-18,25.874287,26.028572,25.335714,178.750000,25.535715,202867000
2008-06-19,25.507143,26.048571,25.257143,180.899994,25.842857,197987300
2008-06-20,25.621429,25.857143,25.000000,175.270004,25.038572,222091800
2008-06-23,24.962856,25.125713,24.508572,173.160004,24.737143,161445200
2008-06-24,24.624287,25.111429,24.518572,173.250000,24.750000,155486800
2008-06-25,24.944286,25.547142,24.840000,177.389999,25.341429,161112700
2008-06-26,24.867144,24.977142,24.001429,168.260010,24.037144,217402500
2008-06-27,23.787144,24.367144,23.450001,170.089996,24.298571,260562400
2008-06-30,24.312857,24.571428,23.802856,167.440002,23.920000,171049200
2008-07-01,23.461428,24.959999,23.428572,174.680008,24.954287,277820200
2008-07-02,25.028572,25.350000,24.025715,168.180008,24.025715,209379800
2008-07-03,24.227142,24.595715,23.678572,170.119995,24.302856,130840500
2008-07-07,24.737143,25.304285,24.557142,175.160004,25.022858,205097900
2008-07-08,25.057142,25.671429,24.677143,179.550003,25.650000,222087600
2008-07-09,25.742857,25.844286,24.877142,174.250000,24.892857,223944000
2008-07-10,24.988571,25.334286,24.481428,176.630005,25.232857,210172200
2008-07-11,25.067142,25.301428,24.428572,172.580002,24.654285,232502900
2008-07-14,25.605715,25.614286,24.725714,173.880005,24.840000,221513600
2008-07-15,24.639999,24.820000,23.770000,169.639999,24.234285,260010800
2008-07-16,24.314285,24.704287,24.085714,172.809998,24.687143,186947600
2008-07-17,24.871429,24.997143,24.484285,171.809998,24.544285,189381500
2008-07-18,24.074286,24.235714,23.571428,165.149994,23.592857,217103600
2008-07-21,23.842857,23.928572,23.017143,166.290009,23.755714,340117400
2008-07-22,21.285715,23.251429,20.932858,162.019989,23.145714,469898100
2008-07-23,23.570000,24.052856,23.080000,166.259995,23.751429,265442100
2008-07-24,23.474285,23.608572,22.635714,159.029999,22.718571,209904800
2008-07-25,22.914286,23.285715,22.664286,162.119995,23.160000,158409300
2008-07-28,23.191429,23.209999,22.002857,154.399994,22.057142,195178200
2008-07-29,22.201429,22.778572,21.950001,157.080002,22.440001,171017700
2008-07-30,22.540001,22.927143,22.297142,159.880005,22.840000,181295800
2008-07-31,22.505714,23.171429,22.425714,158.950012,22.707144,159374600
2008-08-01,22.842857,22.855715,22.250000,156.659988,22.379999,136159800
2008-08-04,22.371429,22.557142,21.844286,153.229996,21.889999,148131900
2008-08-05,22.202858,22.971428,22.117144,160.639999,22.948572,172092900
2008-08-06,22.852858,23.914286,22.571428,164.190002,23.455715,197852200
2008-08-07,23.244286,23.735714,23.071428,163.570007,23.367144,168093100
2008-08-08,23.408571,24.235714,23.392857,169.549988,24.221428,178499300
2008-08-11,24.295713,25.214285,24.238571,173.559998,24.794285,222826100
2008-08-12,24.788572,25.612858,24.787144,176.729996,25.247143,209069700
2008-08-13,25.425714,25.714285,25.128571,179.300003,25.614286,210586600
2008-08-14,25.475714,25.778572,25.405714,179.320007,25.617144,177825200
2008-08-15,25.577143,25.678572,25.007143,175.740005,25.105715,177062900
2008-08-18,25.081429,25.401428,24.831429,175.389999,25.055714,138003600
2008-08-19,24.934286,25.295713,24.544285,173.529999,24.790001,154051100
2008-08-20,24.967142,25.277143,24.801428,175.840012,25.120001,126737800
2008-08-21,24.924286,25.064285,24.555714,174.289993,24.898571,134936200
2008-08-22,25.117144,25.357143,25.081429,176.790009,25.255714,109902800
2008-08-25,25.164286,25.175714,24.522858,172.550003,24.650000,121106300
2008-08-26,24.680000,24.982857,24.658571,173.639999,24.805714,111387500
2008-08-27,24.758572,25.108572,24.598572,174.670013,24.952858,119445200
2008-08-28,25.040001,25.178572,24.678572,173.739990,24.820000,107846200
2008-08-29,24.708570,24.785715,24.148571,169.529999,24.218571,149822400
2008-09-02,24.628571,24.785715,23.571428,166.190002,23.741428,195190800
2008-09-03,23.834286,24.097143,23.428572,166.960007,23.851429,183708700
2008-09-04,23.694286,23.987143,22.972857,161.220001,23.031429,185846500
2008-09-05,22.655714,23.200001,22.521429,160.179993,22.882856,196721000
2008-09-08,23.510000,23.555714,21.637142,157.919998,22.559999,261494800
2008-09-09,22.408571,22.851429,21.398571,151.679993,21.668571,311256400
2008-09-10,21.760000,22.141428,21.257143,151.610001,21.658571,243285700
2008-09-11,21.168571,21.855715,20.857143,152.649994,21.807142,242783800
2008-09-12,21.558571,21.558571,20.928572,148.940002,21.277143,198256800
2008-09-15,20.290001,21.098572,20.051428,140.360001,20.051428,230158600
2008-09-16,19.122858,20.357143,18.878571,139.880005,19.982857,299959100
2008-09-17,19.784286,19.787144,18.261429,127.830002,18.261429,300113800
2008-09-18,18.652857,19.347143,17.240000,134.089996,19.155714,419063400
2008-09-19,20.371429,20.600000,19.472857,140.909988,20.129999,357718900
2008-09-22,19.991428,20.035715,18.665714,131.049988,18.721428,214178300
2008-09-23,18.835714,19.400000,18.094286,126.840004,18.120001,320091100
2008-09-24,18.181429,18.707144,17.878571,128.709991,18.387142,261753800
2008-09-25,18.542856,19.255714,18.360001,131.930008,18.847143,251511400
2008-09-26,17.844286,18.542856,17.571428,128.239990,18.320000,281612800
2008-09-29,17.088572,17.097143,14.370000,105.260002,15.037143,655514300
2008-09-30,15.464286,16.428572,15.185715,113.659996,16.237143,406670600
2008-10-01,15.988571,16.051428,15.341429,109.120003,15.588572,324121000
2008-10-02,15.430000,15.541429,14.285714,100.099998,14.300000,402341100
2008-10-03,14.857142,15.214286,13.521428,97.070000,13.867143,573599600
2008-10-06,13.137143,14.111428,12.505714,98.139999,14.020000,526854300
2008-10-07,14.354285,14.500000,12.707143,89.159996,12.737143,469693000
2008-10-08,12.272857,13.761429,12.240000,89.790001,12.827143,551935300
2008-10-09,13.335714,13.685715,12.371428,88.740005,12.677143,404345900
2008-10-10,12.242857,14.285714,12.142858,96.800003,13.828571,554824900
2008-10-13,14.935715,15.790000,14.431429,110.260002,15.751429,384769000
2008-10-14,16.608572,16.628571,14.734285,104.080002,14.868571,495248600
2008-10-15,14.834286,15.285714,13.984285,97.949997,13.992857,396043900
2008-10-16,14.252857,14.775714,13.105714,101.889999,14.555715,495130300
2008-10-17,14.228572,14.577143,12.270000,97.400002,13.914286,440556900
2008-10-20,14.254286,14.290000,13.377143,98.439995,14.062857,387292500
2008-10-21,13.850000,13.985714,13.022857,91.489998,13.070000,548415000
2008-10-22,13.910000,14.464286,13.275714,96.870003,13.838572,562202200
2008-10-23,13.787143,14.178572,13.128572,98.229996,14.032857,418857600
2008-10-24,12.904285,13.985714,12.872857,96.380005,13.768572,397514600
2008-10-27,13.581429,13.947143,13.122857,92.089996,13.155714,302192800
2008-10-28,13.632857,14.357142,13.195714,99.909996,14.272857,408533300
2008-10-29,14.408571,15.648571,14.277143,104.550003,14.935715,487744600
2008-10-30,15.461429,16.027143,15.372857,111.040001,15.862857,409522400
2008-10-31,15.342857,15.825714,15.020000,107.589996,15.370000,414939000
2008-11-03,15.132857,15.585714,14.980000,106.959999,15.280000,264484500
2008-11-04,15.712857,15.970000,15.238571,110.989998,15.855714,349670300
2008-11-05,15.558572,15.674286,14.712857,103.300003,14.757143,314113800
2008-11-06,14.435715,14.682858,14.000000,99.099998,14.157143,329768600
2008-11-07,14.177143,14.264286,13.674286,98.239998,14.034286,273813400
2008-11-10,14.310000,14.342857,13.500000,95.879997,13.697143,280955500
2008-11-11,13.544286,13.881429,13.180000,94.769997,13.538571,306134500
2008-11-12,13.204286,13.320000,12.858571,90.120003,12.874286,294744100
2008-11-13,12.838572,13.777143,12.288571,96.439995,13.777143,463521800
2008-11-14,13.394286,13.427143,12.857142,90.240005,12.891429,351316700
2008-11-17,12.640000,12.935715,12.465714,88.139999,12.591429,290631600
2008-11-18,12.805715,12.998571,12.408571,89.910004,12.844286,302423800
2008-11-19,12.777143,13.082857,12.315714,86.290001,12.327143,292975200
2008-11-20,12.177143,12.350000,11.428572,80.489998,11.498571,429203600
2008-11-21,11.704286,12.017143,11.305715,82.580002,11.797143,392317800
2008-11-24,12.172857,13.541429,12.120000,92.949997,13.278571,360564400
2008-11-25,13.518572,13.530000,12.594286,90.800003,12.971429,308823200
2008-11-26,12.845715,13.607142,12.835714,95.000000,13.571428,224959000
2008-11-28,13.528571,13.537143,13.122857,92.669998,13.238571,74443600
2008-12-01,13.042857,13.181429,12.702857,88.930000,12.704286,230941900
2008-12-02,12.861428,13.235714,12.357142,92.470001,13.210000,287180600
2008-12-03,12.771428,13.747143,12.685715,95.900002,13.700000,334670000
2008-12-04,13.490000,13.601429,12.722857,91.410004,13.058572,272842500
2008-12-05,12.907143,13.498571,12.694285,94.000000,13.428572,260948800
2008-12-08,13.897142,14.400000,13.685715,99.720001,14.245714,296285500
2008-12-09,14.005714,14.800000,13.887143,100.059998,14.294286,300874000
2008-12-10,13.981428,14.212857,13.785714,98.209999,14.030000,234511900
2008-12-11,13.907143,14.462857,13.547143,95.000000,13.571428,260154300
2008-12-12,13.257143,14.142858,13.218572,98.269997,14.038571,260293600
2008-12-15,13.712857,13.744286,13.285714,94.750000,13.535714,222939500
2008-12-16,13.425714,13.782857,13.250000,95.430000,13.632857,273376600
2008-12-17,13.004286,13.014286,12.574286,89.159996,12.737143,323465100
2008-12-18,12.758572,12.975715,12.634286,89.430000,12.775714,214354000
2008-12-19,12.848572,12.991428,12.685715,90.000000,12.857142,200480000
2008-12-22,12.860000,12.861428,12.098572,85.739998,12.248571,211185100
2008-12-23,12.410000,12.552857,12.271428,86.380005,12.340000,158757900
2008-12-24,12.305715,12.321428,12.078571,85.039993,12.148571,67833500
2008-12-26,12.377143,12.488571,12.177143,85.809998,12.258572,77081200
2008-12-29,12.360000,12.517143,12.152857,86.610001,12.372857,171500000
2008-12-30,12.488571,12.578571,12.102858,86.290001,12.327143,241900400
2008-12-31,12.281428,12.534286,12.191428,85.349998,12.192857,151885300
2009-01-02,12.268572,13.005714,12.165714,90.750000,12.964286,186503800
2009-01-05,13.310000,13.740000,13.244286,94.580002,13.511429,295402100
2009-01-06,13.707143,13.881429,13.198571,93.019997,13.288571,322327600
2009-01-07,13.115714,13.214286,12.894286,91.010002,13.001429,188262200
2009-01-08,12.918571,13.307143,12.862857,92.699997,13.242857,168375200
2009-01-09,13.315714,13.340000,12.877143,90.579994,12.940000,136711400
2009-01-12,12.922857,12.998571,12.507143,88.660004,12.665714,154429100
2009-01-13,12.605714,12.820000,12.335714,87.709999,12.530000,199599400
2009-01-14,12.320000,12.464286,12.102858,85.329994,12.190000,255416000
2009-01-15,11.510000,12.017143,11.435715,83.379997,11.911428,457908500
2009-01-16,12.042857,12.054286,11.485714,82.330002,11.761429,261906400
2009-01-20,11.704286,11.714286,11.171429,78.199997,11.171429,229978700
2009-01-21,11.341429,11.840000,11.330000,82.830002,11.832857,272317500
2009-01-22,12.577143,12.857142,12.260000,88.360001,12.622857,352382100
2009-01-23,12.402857,12.838572,12.357142,88.360001,12.622857,190942500
2009-01-26,12.694285,12.995714,12.614285,89.639999,12.805715,173059600
2009-01-27,12.884286,13.078571,12.820000,90.730003,12.961429,154509600
2009-01-28,13.160000,13.571428,13.071428,94.199997,13.457143,215351500
2009-01-29,13.298572,13.477143,13.228572,93.000000,13.285714,148182300
2009-01-30,13.228572,13.374286,12.858571,90.129997,12.875714,162869700
2009-02-02,12.728572,13.142858,12.700000,91.509995,13.072857,139561800
2009-02-03,13.131429,13.340000,12.897142,92.979996,13.282857,149827300
2009-02-04,13.317142,13.750000,13.300000,93.549995,13.364285,202105400
2009-02-05,13.252857,13.892858,13.231428,96.459999,13.780000,187311600
2009-02-06,13.860000,14.285714,13.857142,99.720001,14.245714,171802400
2009-02-09,14.285714,14.714286,14.214286,102.510002,14.644286,178752700
2009-02-10,14.475715,14.644286,13.865714,97.830002,13.975715,212265200
2009-02-11,13.767143,14.044286,13.681429,96.820000,13.831429,168743400
2009-02-12,13.690000,14.250000,13.690000,99.270004,14.181429,204297100
2009-02-13,14.141429,14.277143,14.017143,99.160004,14.165714,152244400
2009-02-17,13.838572,13.862857,13.468572,94.529999,13.504286,169559600
2009-02-18,13.578571,13.692857,13.245714,94.369995,13.481428,171194800
2009-02-19,13.338572,13.464286,12.872857,90.639999,12.948571,230701100
2009-02-20,12.771428,13.200000,12.714286,91.199997,13.028571,187579000
2009-02-23,13.092857,13.142858,12.358571,86.949997,12.421429,196745500
2009-02-24,12.492857,12.984285,12.428572,90.250000,12.892858,201776400
2009-02-25,12.837143,13.274285,12.750000,91.159996,13.022857,208263300
2009-02-26,13.142858,13.274285,12.708571,89.190002,12.741428,157467100
2009-02-27,12.561429,13.042857,12.524285,89.309998,12.758572,176664600
2009-03-02,12.588572,13.028571,12.524285,87.939995,12.562857,192732400
2009-03-03,12.704286,12.962857,12.554286,88.370003,12.624286,181085100
2009-03-04,12.882857,13.252857,12.778571,91.169998,13.024285,185350900
2009-03-05,12.922857,13.124286,12.635715,88.839996,12.691428,176724800
2009-03-06,12.620000,12.628572,11.761429,85.300003,12.185715,252786800
2009-03-09,12.025714,12.514286,11.795714,83.110001,11.872857,174574400
2009-03-10,12.124286,12.738571,12.051429,88.629997,12.661428,211064700
2009-03-11,12.830000,13.438571,12.797143,92.680000,13.240000,211593200
2009-03-12,13.271428,13.797143,13.142858,96.350006,13.764286,192114300
2009-03-13,13.757143,13.885715,13.572857,95.930000,13.704286,150292100
2009-03-16,13.790000,13.912857,13.454286,95.419998,13.631429,199311000
2009-03-17,13.605714,14.241428,13.581429,99.659996,14.237143,196661500
2009-03-18,14.272857,14.782857,14.245714,101.520004,14.502857,199009300
2009-03-19,14.550000,14.742857,14.321428,101.620003,14.517143,125045200
2009-03-20,14.584286,14.730000,14.367143,101.590004,14.512857,173896800
2009-03-23,14.672857,15.451428,14.535714,107.660004,15.380000,166599300
2009-03-24,15.194285,15.634286,15.055715,106.500000,15.214286,160153000
2009-03-25,15.368571,15.480000,14.837143,106.489998,15.212857,161654500
2009-03-26,15.404285,15.711429,15.368571,109.869995,15.695714,154063000
2009-03-27,15.461429,15.504286,15.200000,106.850006,15.264286,123218200
2009-03-30,14.930000,15.001429,14.658571,104.490005,14.927143,125699000
2009-03-31,15.064285,15.350000,15.000000,105.120003,15.017143,142520000
2009-04-01,14.870000,15.571428,14.841429,108.689995,15.527143,147343000
2009-04-02,15.734285,16.392857,15.682858,112.710007,16.101429,203091700
2009-04-03,16.312857,16.590000,16.217142,115.989998,16.570000,159060300
2009-04-06,16.420000,16.964285,16.182858,118.449997,16.921429,164516100
2009-04-07,16.647142,16.667143,16.312857,115.000000,16.428572,134145200
2009-04-08,16.490000,16.684286,16.368572,116.320007,16.617144,113907500
2009-04-09,16.917143,17.142857,16.851429,119.570000,17.081429,132689200
2009-04-13,17.144285,17.282858,17.000000,120.220001,17.174286,97309100
2009-04-14,17.081429,17.167143,16.750000,118.309998,16.901428,113655500
2009-04-15,16.742857,16.892857,16.537144,117.639999,16.805714,103220600
2009-04-16,17.027143,17.592857,16.969999,121.450005,17.350000,148361500
2009-04-17,17.311428,17.750000,17.178572,123.419998,17.631428,124373900
2009-04-20,17.389999,17.570000,17.022858,120.499992,17.214285,116616500
2009-04-21,16.984285,17.448572,16.942858,121.759995,17.394285,117671400
2009-04-22,17.518572,17.907143,17.314285,121.510002,17.358572,234691800
2009-04-23,18.088572,18.171429,17.644285,125.400002,17.914286,236289200
2009-04-24,17.805714,17.877142,17.567142,123.900009,17.700001,135191000
2009-04-27,17.557142,17.857143,17.522858,124.729996,17.818571,120172500
2009-04-28,17.621429,18.030001,17.608572,123.900009,17.700001,113964200
2009-04-29,17.835714,18.121429,17.690001,125.139992,17.877142,114527700
2009-04-30,18.031429,18.142857,17.845715,125.829994,17.975714,124622400
2009-05-01,17.971428,18.278572,17.971428,127.240005,18.177143,99379000
2009-05-04,18.320000,18.892857,18.240000,132.070007,18.867144,152339600
2009-05-05,18.821428,18.980000,18.731428,132.709991,18.958570,99563800
2009-05-06,19.047142,19.071428,18.602858,132.500000,18.928572,118384700
2009-05-07,18.904285,18.912857,18.271429,129.059998,18.437143,132944000
2009-05-08,18.434286,18.747143,18.037144,129.190002,18.455715,116991000
2009-05-11,18.195715,18.708570,18.160000,129.570007,18.510000,101164700
2009-05-12,18.508572,18.530001,17.607143,124.420006,17.774286,152370400
2009-05-13,17.601429,17.717142,17.054285,119.489998,17.070000,148992900
2009-05-14,17.111429,17.647142,17.100000,122.949997,17.564285,111956600
2009-05-15,17.474285,17.802856,17.372858,122.419998,17.488571,91891800
2009-05-18,17.675714,18.100000,17.367144,126.650002,18.092857,114710400
2009-05-19,18.117144,18.472857,17.962856,127.450005,18.207144,93105600
2009-05-20,18.232857,18.458570,17.900000,125.869995,17.981428,97146000
2009-05-21,17.878571,18.111429,17.555714,124.180000,17.740000,101986500
2009-05-22,17.721428,17.740000,17.392857,122.500000,17.500000,74499600
2009-05-26,17.822857,18.690001,17.792856,130.779999,18.682858,159231800
2009-05-27,18.825714,19.282858,18.701429,133.050003,19.007143,161605500
2009-05-28,19.064285,19.341429,18.861429,135.069992,19.295713,121888200
2009-05-29,19.341429,19.414286,19.121429,135.809998,19.401428,114133600
2009-06-01,19.495714,19.998571,19.428572,139.350006,19.907143,113124900
2009-06-02,19.855715,20.191429,19.764286,139.490005,19.927143,114055900
2009-06-03,20.000000,20.158571,19.867144,140.949997,20.135714,141299900
2009-06-04,20.018572,20.597143,20.005714,143.740005,20.534286,137658500
2009-06-05,20.758572,20.914286,20.458570,144.669998,20.667143,158179000
2009-06-08,20.545713,20.604286,19.918571,143.849991,20.549999,232913100
2009-06-09,20.544285,20.651428,20.078571,142.720001,20.388571,169241100
2009-06-10,20.325714,20.335714,19.757143,140.250000,20.035715,172155900
2009-06-11,19.935715,20.222857,19.792856,139.949997,19.992857,131205900
2009-06-12,19.830000,19.871429,19.434286,136.970001,19.567142,140771400
2009-06-15,19.430000,19.561428,19.270000,136.089996,19.441429,134937600
2009-06-16,19.522858,19.781429,19.442858,136.349991,19.478571,128701300
2009-06-17,19.524286,19.635714,19.218571,135.580002,19.368572,142853200
2009-06-18,19.444286,19.714285,19.370001,135.880005,19.411428,106920100
2009-06-19,19.724285,19.928572,19.557142,139.479996,19.925714,180464200
2009-06-22,20.095715,20.222857,19.475714,137.370010,19.624287,158728500
2009-06-23,19.485714,19.564285,18.982857,134.009995,19.144285,176633100
2009-06-24,19.345715,19.642857,19.265715,136.220001,19.459999,121381400
2009-06-25,19.392857,20.028572,19.315714,139.860001,19.980000,147361900
2009-06-26,19.969999,20.508572,19.962856,142.440002,20.348572,109846100
2009-06-29,20.494286,20.564285,20.219999,141.970001,20.281429,141904000
2009-06-30,20.368572,20.542856,20.257143,142.430008,20.347143,108556000
2009-07-01,20.500000,20.665714,20.360001,142.830002,20.404285,103544700
2009-07-02,20.178572,20.404285,19.969999,140.020004,20.002857,92619800
2009-07-06,19.814285,19.855715,19.464285,138.610001,19.801428,124672100
2009-07-07,19.782858,19.954287,19.311428,135.399994,19.342857,115399200
2009-07-08,19.417143,19.719999,19.202858,137.220001,19.602858,143982300
2009-07-09,19.680000,19.712856,19.418571,136.360001,19.480000,85756300
2009-07-10,19.477142,19.852858,19.474285,138.520004,19.788572,111318900
2009-07-13,19.934286,20.334286,19.647142,142.339996,20.334286,120875300
2009-07-14,20.290001,20.454287,20.165714,142.270004,20.324286,86811900
2009-07-15,20.719999,21.000000,20.617144,146.880005,20.982857,121396800
2009-07-16,20.822857,21.145714,20.795713,147.520004,21.074286,98392700
2009-07-17,21.297142,21.717142,21.232857,151.750000,21.678572,150538500
2009-07-20,21.895714,22.148571,21.555714,152.910004,21.844286,183881600
2009-07-21,21.898571,21.918571,21.392857,151.509995,21.644285,218695400
2009-07-22,22.541430,22.675714,22.301428,156.739990,22.391428,218526000
2009-07-23,22.375713,22.634285,22.222857,157.819992,22.545713,131740700
2009-07-24,22.421429,22.857143,22.357143,159.990005,22.855715,109590600
2009-07-27,22.881428,22.982857,22.465714,160.100006,22.871429,108327800
2009-07-28,22.697144,22.871429,22.514286,160.000000,22.857143,90888700
2009-07-29,22.700001,22.921429,22.607143,160.029999,22.861429,95539500
2009-07-30,23.100000,23.531429,23.071428,162.790009,23.255714,117401200
2009-07-31,23.284286,23.571428,23.272858,163.389999,23.341429,105634200
2009-08-03,23.601429,23.805714,23.552856,166.430008,23.775715,98560000
2009-08-04,23.561428,23.652857,23.458570,165.550003,23.650000,98952700
2009-08-05,23.678572,23.912857,23.458570,165.110001,23.587143,105795900
2009-08-06,23.654285,23.787144,23.298571,163.910004,23.415714,85404200
2009-08-07,23.641428,23.799999,23.542856,165.509995,23.644285,96838700
2009-08-10,23.665714,23.799999,23.379999,164.720001,23.531429,75073600
2009-08-11,23.384285,23.482857,23.125713,162.830002,23.261429,88835600
2009-08-12,23.221428,23.815714,23.208570,165.309998,23.615715,111267800
2009-08-13,23.807142,24.095715,23.785715,168.419998,24.059999,109995200
2009-08-14,23.991428,24.032858,23.647142,166.779999,23.825714,76454000
2009-08-17,23.364286,23.370001,22.774286,159.589996,22.798571,131095300
2009-08-18,23.090000,23.462856,23.058571,164.000000,23.428572,107788100
2009-08-19,23.250000,23.614286,23.207144,164.600006,23.514286,103317900
2009-08-20,23.568571,23.817142,23.515715,166.330002,23.761429,85507800
2009-08-21,23.950001,24.195715,23.828571,169.220001,24.174286,104018600
2009-08-24,24.302856,24.387142,24.038572,169.059998,24.151428,101732400
2009-08-25,24.208570,24.420000,24.161428,169.400009,24.200001,81088700
2009-08-26,24.131428,24.221428,23.822857,167.410004,23.915714,75999700
2009-08-27,24.107143,24.224285,23.547142,169.450012,24.207144,112295400
2009-08-28,24.610001,24.641428,24.075714,170.049988,24.292856,113425200
2009-08-31,24.022858,24.121429,23.785715,168.210007,24.030001,77834400
2009-09-01,23.998571,24.285715,23.562857,165.300003,23.614286,117257000
2009-09-02,23.517143,23.944286,23.444286,165.180008,23.597143,91062300
2009-09-03,23.777143,23.871429,23.571428,166.549988,23.792856,73488800
2009-09-04,23.897142,24.385714,23.870001,170.309998,24.330000,93657200
2009-09-08,24.711428,24.734285,24.571428,172.930008,24.704287,78761900
2009-09-09,24.682858,24.924286,24.242857,171.139999,24.448572,202771800
2009-09-10,24.580000,24.750000,24.401428,172.559998,24.651428,122783500
2009-09-11,24.701429,24.740000,24.410000,172.160004,24.594286,87240300
2009-09-14,24.404285,24.842857,24.321428,173.720001,24.817142,80502800
2009-09-15,24.862858,25.092857,24.798571,175.160004,25.022858,106617700
2009-09-16,25.427143,26.107143,25.411428,181.869995,25.981428,188505800
2009-09-17,25.997143,26.684286,25.995714,184.550003,26.364286,202643000
2009-09-18,26.547142,26.650000,26.394285,185.020004,26.431429,150395700
2009-09-21,26.327143,26.451429,25.945715,184.020004,26.288572,109428900
2009-09-22,26.455715,26.482857,26.121429,184.480011,26.354286,89188400
2009-09-23,26.485714,26.985714,26.432858,185.500000,26.500000,148390900
2009-09-24,26.742857,26.814285,26.110001,183.820007,26.260000,137720100
2009-09-25,26.001429,26.500000,25.920000,182.369995,26.052856,111309800
2009-09-28,26.267143,26.668571,26.190001,186.149994,26.592857,84361200
2009-09-29,26.675714,26.771429,26.330000,185.380005,26.482857,86346400
2009-09-30,26.590000,26.635714,26.087143,185.349991,26.478571,134896300
2009-10-01,26.478571,26.602858,25.814285,180.860001,25.837143,131177900
2009-10-02,25.915714,26.562857,25.907143,184.899994,26.414286,138327000
2009-10-05,26.600000,26.694286,26.324286,186.020004,26.574286,105783300
2009-10-06,26.820000,27.144285,26.757143,190.009995,27.144285,151271400
2009-10-07,27.108572,27.221428,27.004286,190.250000,27.178572,116417000
2009-10-08,27.237143,27.350000,26.984285,189.270004,27.038572,109552800
2009-10-09,26.995714,27.242857,26.945715,190.470001,27.209999,73318000
2009-10-12,27.288572,27.358572,27.091429,190.809998,27.258572,72006200
2009-10-13,27.232857,27.309999,27.100000,190.019989,27.145714,87005100
2009-10-14,27.464285,27.474285,27.175714,191.289993,27.327143,93877700
2009-10-15,27.090000,27.274286,27.075714,190.559998,27.222857,93389100
2009-10-16,27.049999,27.194286,26.834286,188.050003,26.864286,107856700
2009-10-19,26.835714,27.142857,26.507143,189.860001,27.122858,235557700
2009-10-20,28.657143,28.821428,28.264286,198.759995,28.394285,285259800
2009-10-21,28.502857,29.815714,28.461428,204.919998,29.274286,298431700
2009-10-22,29.242857,29.692858,28.930000,205.199997,29.314285,197848000
2009-10-23,29.385714,29.400000,29.032858,203.940002,29.134285,105196700
2009-10-26,29.095715,29.535715,28.585714,202.479996,28.925714,121084600
2009-10-27,28.808571,28.972857,28.064285,197.370010,28.195715,189137900
2009-10-28,28.244286,28.288572,27.299999,192.399994,27.485714,204596700
2009-10-29,27.857143,28.115715,27.448572,196.349991,28.049999,142567600
2009-10-30,28.008572,28.114286,26.881428,188.500000,26.928572,179381300
2009-11-02,27.114286,27.554285,26.510000,189.309998,27.044285,169745800
2009-11-03,26.835714,27.074286,26.559999,188.750000,26.964285,130635400
2009-11-04,27.247143,27.692858,27.175714,190.809998,27.258572,121882600
2009-11-05,27.485714,27.857143,27.402857,194.029999,27.718571,96200300
2009-11-06,27.501429,27.884285,27.485714,194.339996,27.762857,73774400
2009-11-09,28.134285,28.842857,28.037144,201.460007,28.780001,132213900
2009-11-10,28.717142,29.282858,28.715714,202.979996,28.997143,100298800
2009-11-11,29.222857,29.285715,28.832857,203.250000,29.035715,110967500
2009-11-12,29.020000,29.267143,28.775715,201.990005,28.855715,90932800
2009-11-13,28.981428,29.261429,28.867144,204.450012,29.207144,85810200
2009-11-16,29.354286,29.714285,29.287144,206.630005,29.518572,121301600
2009-11-17,29.440001,29.634285,29.285715,207.000000,29.571428,99128400
2009-11-18,29.505714,29.571428,29.142857,205.960007,29.422857,93580200
2009-11-19,29.230000,29.230000,28.542856,200.509995,28.644285,135581600
2009-11-20,28.450001,28.627142,28.251429,199.919998,28.559999,101666600
2009-11-23,29.000000,29.428572,28.992857,205.880005,29.411428,118724200
2009-11-24,29.332857,29.411428,28.985714,204.440002,29.205715,79609600
2009-11-25,29.342857,29.378571,29.108572,204.190002,29.170000,71613500
2009-11-27,28.459999,28.994286,28.338572,200.589996,28.655714,73814300
2009-11-30,28.730000,28.811428,28.395714,199.910004,28.558571,106214500
2009-12-01,28.891428,28.967142,28.118572,196.970001,28.138571,116440800
2009-12-02,28.422857,28.774286,27.964285,196.230011,28.032858,178815000
2009-12-03,28.202858,28.425714,28.038572,196.479996,28.068571,112179900
2009-12-04,28.528572,28.554285,27.182858,193.320007,27.617144,206721200
2009-12-07,27.617144,27.681429,26.954287,188.949997,26.992857,178689700
2009-12-08,27.051428,27.478571,26.957144,189.870010,27.124287,172599700
2009-12-09,27.325714,28.308571,27.187143,197.800003,28.257143,171195500
2009-12-10,28.500000,28.528572,28.017143,196.429993,28.061428,122417400
2009-12-11,28.254286,28.285715,27.632856,194.669998,27.809999,107443700
2009-12-14,27.910000,28.204287,27.508572,196.979996,28.139999,123947600
2009-12-15,27.975714,28.215714,27.610001,194.169998,27.738571,104864900
2009-12-16,27.871429,28.071428,27.792856,195.029999,27.861429,88246200
2009-12-17,27.751429,27.857143,27.285715,191.860001,27.408571,97209700
2009-12-18,27.595715,27.928572,27.514286,195.429993,27.918571,152192600
2009-12-21,28.007143,28.535715,27.952858,198.229996,28.318571,152976600
2009-12-22,28.491428,28.692858,28.379999,200.360001,28.622858,87378900
2009-12-23,28.742857,28.911428,28.687143,202.100006,28.871429,86381400
2009-12-24,29.078571,29.907143,29.049999,209.040009,29.862858,125222300
2009-12-28,30.245714,30.564285,29.944286,211.610001,30.230000,161141400
2009-12-29,30.375713,30.388571,29.818571,209.100006,29.871429,111301400
2009-12-30,29.832857,30.285715,29.758572,211.639999,30.234285,103021100
